Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
10000.0,2017-09-04,Credit card refinancing,,30.95%,219xx,MD,3 years,0.0
20000.0,2018-06-22,Home buying,,1.08%,123xx,NY,< 1 year,0.0
5000.0,2014-06-16,Vacation,665.0,20.88%,775xx,TX,,0.0
1000.0,2017-12-29,Medical expenses,537.0,2%,769xx,TX,< 1 year,0.0
10000.0,2018-09-30,Credit card refinancing,,9.77%,383xx,TN,< 1 year,0.0
1000.0,2016-12-01,debt_consolidation,,43.99%,060xx,CT,< 1 year,0.0
1000.0,2017-12-19,Other,700.0,49.61%,707xx,LA,< 1 year,0.0
20000.0,2017-09-16,Other,701.0,3.69%,117xx,NY,< 1 year,0.0
1000.0,2016-04-01,other,,1.88%,605xx,IL,< 1 year,0.0
12000.0,2018-07-31,Debt consolidation,,0%,105xx,NY,< 1 year,0.0
3000.0,2016-07-24,other,,46.22%,152xx,PA,5 years,0.0
5000.0,2018-02-27,Credit card refinancing,,60.28%,900xx,CA,< 1 year,0.0
5000.0,2018-10-04,Debt consolidation,,21.31%,334xx,FL,< 1 year,0.0
40000.0,2017-09-14,credit_card,,73.45%,672xx,KS,< 1 year,0.0
20000.0,2013-06-20,other,775.0,36.13%,928xx,CA,< 1 year,0.0
20000.0,2018-03-19,Credit card refinancing,,14.3%,327xx,FL,< 1 year,0.0
10000.0,2018-12-20,Credit card refinancing,,11.24%,330xx,FL,< 1 year,0.0
2500.0,2017-03-08,other,,77.25%,103xx,NY,5 years,0.0
40000.0,2017-06-24,Home improvement,733.0,0.64%,943xx,CA,< 1 year,0.0
10000.0,2015-09-15,debt_consolidation,,30.55%,171xx,PA,< 1 year,0.0
35000.0,2016-02-16,home_improvement,,14.97%,680xx,NE,5 years,0.0
5000.0,2016-02-13,debt_consolidation,,12.44%,271xx,NC,< 1 year,0.0
1000.0,2018-11-24,Major purchase,,14.79%,917xx,CA,< 1 year,0.0
1000.0,2018-01-24,Car financing,593.0,6.17%,925xx,CA,< 1 year,0.0
5000.0,2017-08-28,debt_consolidation,,24.13%,801xx,CO,< 1 year,0.0
35000.0,2012-01-30,debt_consolidation,568.0,73.09%,853xx,AZ,< 1 year,0.0
19000.0,2016-11-05,debt_consolidation,,27.74%,368xx,AL,5 years,0.0
7000.0,2018-03-21,Car financing,,20.49%,347xx,FL,< 1 year,0.0
11000.0,2018-08-22,Car financing,,21.3%,334xx,FL,< 1 year,0.0
25000.0,2016-09-19,debt_consolidation,,0.68%,606xx,IL,< 1 year,0.0
7500.0,2017-07-24,other,,0%,276xx,NC,1 year,0.0
7000.0,2016-10-25,debt_consolidation,,43.94%,137xx,NY,< 1 year,0.0
6600.0,2018-11-13,Other,,2.09%,208xx,MD,< 1 year,0.0
3500.0,2018-05-29,Debt consolidation,,10.54%,194xx,PA,< 1 year,0.0
12000.0,2017-09-20,Debt consolidation,654.0,23.54%,463xx,IN,< 1 year,0.0
10000.0,2016-04-06,debt_consolidation,,34.53%,082xx,NJ,< 1 year,0.0
9800.0,2018-05-07,Other,,47.58%,349xx,FL,< 1 year,0.0
10000.0,2011-10-24,other,528.0,8.11%,724xx,AR,< 1 year,0.0
2000.0,2017-06-13,car,,25.32%,921xx,CA,< 1 year,0.0
1000.0,2017-04-10,other,,54.35%,956xx,CA,< 1 year,0.0
35000.0,2014-10-20,credit_card,721.0,28.64%,386xx,MS,< 1 year,0.0
8000.0,2018-06-18,Debt consolidation,,134.36%,705xx,LA,< 1 year,0.0
10000.0,2016-11-02,debt_consolidation,,4.48%,112xx,NY,< 1 year,0.0
5000.0,2015-11-03,debt_consolidation,,19.86%,633xx,MO,< 1 year,0.0
6000.0,2018-02-02,Debt consolidation,,11.65%,675xx,KS,< 1 year,0.0
6000.0,2017-10-07,Other,589.0,25.27%,853xx,AZ,< 1 year,0.0
2000.0,2015-10-19,other,,24.38%,258xx,WV,< 1 year,0.0
10000.0,2018-12-05,Credit card refinancing,,28.9%,473xx,IN,< 1 year,0.0
10000.0,2018-05-15,Debt consolidation,,23.6%,290xx,SC,< 1 year,0.0
15000.0,2017-03-06,debt_consolidation,,5.18%,410xx,KY,5 years,0.0
2500.0,2018-10-22,Debt consolidation,,47.79%,475xx,IN,< 1 year,0.0
2500.0,2018-07-12,Debt consolidation,,14.99%,224xx,VA,< 1 year,0.0
15000.0,2018-05-17,Debt consolidation,,60.56%,161xx,PA,< 1 year,0.0
40000.0,2016-09-18,house,548.0,0%,551xx,MN,< 1 year,0.0
8000.0,2011-03-07,major_purchase,678.0,23.6%,606xx,IL,< 1 year,0.0
10000.0,2014-07-14,credit_card,611.0,23.63%,110xx,NY,< 1 year,0.0
6500.0,2016-01-20,debt_consolidation,,12.23%,334xx,FL,5 years,0.0
30000.0,2017-04-11,other,,11.97%,705xx,LA,< 1 year,0.0
12000.0,2018-12-18,Debt consolidation,,14.09%,841xx,UT,< 1 year,0.0
20000.0,2017-05-23,Debt consolidation,633.0,56.29%,600xx,IL,< 1 year,0.0
1000.0,2016-10-15,debt_consolidation,,4.02%,339xx,FL,5 years,0.0
15000.0,2018-08-13,Other,,5.79%,534xx,WI,< 1 year,0.0
2500.0,2013-05-24,Educational Tuition,701.0,17.91%,922xx,CA,10+ years,0.0
40000.0,2016-06-16,home_improvement,,49.59%,065xx,CT,< 1 year,0.0
16000.0,2015-08-20,credit_card,,46.81%,435xx,OH,< 1 year,0.0
35000.0,2014-03-19,debt_consolidation,646.0,33.84%,985xx,WA,< 1 year,0.0
25000.0,2011-01-24,Test,722.0,1.8%,860xx,AZ,< 1 year,0.0
10000.0,2018-03-21,Debt consolidation,,17.52%,637xx,MO,< 1 year,0.0
5000.0,2018-10-13,Credit card refinancing,,10.77%,952xx,CA,< 1 year,0.0
5000.0,2013-04-23,other,0.0,0%,402xx,KY,< 1 year,0.0
25000.0,2018-10-27,Debt consolidation,,34.02%,907xx,CA,< 1 year,0.0
1500.0,2018-08-02,Other,,4.84%,394xx,MS,< 1 year,0.0
1500.0,2018-05-30,Other,,10.95%,285xx,NC,< 1 year,0.0
25000.0,2016-03-10,home_improvement,,25.61%,464xx,IN,5 years,0.0
5825.0,2018-05-14,Credit card refinancing,,43.1%,377xx,TN,< 1 year,0.0
5000.0,2016-06-30,other,,12.77%,274xx,NC,< 1 year,0.0
15000.0,2015-05-30,debt_consolidation,,23.72%,294xx,SC,< 1 year,0.0
4000.0,2018-11-20,Home improvement,,10.96%,300xx,GA,< 1 year,0.0
1000.0,2018-05-12,Debt consolidation,,27.64%,600xx,IL,< 1 year,0.0
2000.0,2017-02-07,Debt consolidation,573.0,23.5%,381xx,TN,< 1 year,0.0
9000.0,2017-05-16,debt_consolidation,,11.24%,906xx,CA,< 1 year,0.0
7000.0,2018-11-11,Debt consolidation,,35.07%,981xx,WA,,0.0
15000.0,2018-05-18,Debt consolidation,,9.67%,103xx,NY,8 years,0.0
23000.0,2018-04-19,Credit card refinancing,,24.12%,755xx,TX,< 1 year,0.0
1000.0,2012-04-22,medical,613.0,21.93%,945xx,CA,< 1 year,0.0
5000.0,2014-11-12,debt_consolidation,628.0,3.89%,328xx,FL,< 1 year,0.0
35000.0,2016-12-27,debt_consolidation,,22.75%,782xx,TX,< 1 year,0.0
4000.0,2010-03-15,moving,677.0,54.33%,799xx,TX,,0.0
20000.0,2013-08-06,debt_consolidation,632.0,14.77%,439xx,OH,< 1 year,0.0
8000.0,2018-07-31,Debt consolidation,,25.17%,111xx,NY,< 1 year,0.0
35000.0,2017-10-12,Business,738.0,17.77%,194xx,PA,< 1 year,0.0
28000.0,2017-11-09,Debt consolidation,816.0,7.19%,222xx,VA,< 1 year,0.0
25000.0,2017-02-19,debt_consolidation,,42.29%,832xx,ID,5 years,0.0
4000.0,2013-10-05,debt_consolidation,646.0,23.43%,441xx,OH,< 1 year,0.0
30000.0,2017-06-26,Business Loan,,-1%,991xx,WA,< 1 year,0.0
22000.0,2018-03-15,Credit card refinancing,,16.8%,787xx,TX,< 1 year,0.0
12000.0,2017-11-01,Debt consolidation,626.0,32.64%,370xx,TN,< 1 year,0.0
35000.0,2015-10-25,home_improvement,,33.28%,925xx,CA,< 1 year,0.0
35000.0,2016-10-31,other,683.0,38.41%,785xx,TX,< 1 year,0.0
7500.0,2017-08-31,Debt consolidation,637.0,14.4%,301xx,GA,< 1 year,0.0
1000.0,2016-12-06,debt_consolidation,,100.93%,104xx,NY,< 1 year,0.0
11000.0,2012-03-17,debt_consolidation,638.0,40.88%,895xx,NV,< 1 year,0.0
5000.0,2015-11-30,small_business,,45.87%,770xx,TX,< 1 year,0.0
5000.0,2014-06-18,debt_consolidation,631.0,9.27%,322xx,FL,< 1 year,0.0
3000.0,2018-09-11,Debt consolidation,,21.36%,278xx,NC,< 1 year,0.0
5000.0,2017-06-10,Other,662.0,56.63%,598xx,MT,< 1 year,0.0
20000.0,2017-05-20,credit_card,,55.89%,532xx,WI,5 years,0.0
1000.0,2017-08-07,Medical expenses,569.0,15.88%,985xx,WA,< 1 year,0.0
10000.0,2018-01-31,Debt consolidation,,28.58%,483xx,MI,< 1 year,0.0
3000.0,2015-03-30,other,,26.71%,330xx,FL,< 1 year,0.0
8000.0,2014-10-30,debt_consolidation,632.0,21.34%,781xx,TX,< 1 year,0.0
1000.0,2017-09-07,Vacation,656.0,5.01%,902xx,CA,< 1 year,0.0
10000.0,2018-03-20,Debt consolidation,,18.97%,935xx,CA,< 1 year,0.0
2000.0,2017-11-29,Vacation,662.0,20.3%,279xx,NC,< 1 year,0.0
15000.0,2018-10-11,Debt consolidation,,19.8%,041xx,ME,,0.0
6000.0,2014-11-13,home_improvement,607.0,4.23%,378xx,TN,5 years,0.0
10000.0,2011-04-05,debt_consolidation,643.0,45.02%,153xx,PA,< 1 year,0.0
25000.0,2017-03-16,debt_consolidation,,46.61%,554xx,MN,< 1 year,0.0
6000.0,2017-06-08,Debt consolidation,638.0,152.65%,303xx,GA,< 1 year,0.0
5000.0,2013-08-17,other,625.0,33.54%,152xx,PA,< 1 year,0.0
4000.0,2015-12-09,other,,29.83%,606xx,IL,< 1 year,0.0
22000.0,2014-03-02,debt_consolidation,644.0,38.17%,971xx,OR,5 years,0.0
5000.0,2018-07-25,Debt consolidation,,6.5%,271xx,NC,< 1 year,0.0
40000.0,2018-10-17,Debt consolidation,,39.97%,802xx,CO,< 1 year,0.0
9000.0,2017-09-11,Other,744.0,23.36%,925xx,CA,< 1 year,0.0
20000.0,2017-01-22,debt_consolidation,,22.68%,442xx,OH,< 1 year,0.0
10000.0,2018-05-14,Debt consolidation,,74.79%,328xx,FL,< 1 year,0.0
5000.0,2015-04-08,debt_consolidation,,5.61%,195xx,PA,< 1 year,0.0
4000.0,2017-11-16,Debt consolidation,580.0,5.37%,358xx,AL,< 1 year,0.0
15000.0,2018-05-04,Credit card refinancing,,100%,104xx,NY,< 1 year,0.0
16000.0,2017-04-30,Car financing,648.0,13.02%,785xx,TX,< 1 year,0.0
10000.0,2018-06-08,Credit card refinancing,,51.34%,166xx,PA,< 1 year,0.0
40000.0,2017-05-05,Home improvement,601.0,12.17%,206xx,MD,< 1 year,0.0
3000.0,2017-07-09,Home buying,586.0,5.57%,080xx,NJ,< 1 year,0.0
5000.0,2016-12-07,Other,618.0,16.7%,282xx,NC,< 1 year,0.0
25000.0,2015-07-29,other,,4.16%,852xx,AZ,< 1 year,0.0
3000.0,2017-05-19,Moving and relocation,552.0,1.55%,923xx,CA,< 1 year,0.0
3000.0,2018-01-31,Debt consolidation,,12.36%,068xx,CT,< 1 year,0.0
14250.0,2018-06-01,Credit card refinancing,,25.29%,273xx,NC,< 1 year,0.0
10000.0,2018-09-05,Debt consolidation,,16.26%,330xx,FL,< 1 year,0.0
4000.0,2018-03-23,Medical expenses,,78.61%,473xx,IN,< 1 year,0.0
1000.0,2017-06-27,debt_consolidation,,13.49%,606xx,IL,5 years,0.0
1000.0,2015-07-29,medical,,-1%,754xx,TX,< 1 year,0.0
20000.0,2016-02-25,debt_consolidation,,15.89%,456xx,OH,< 1 year,0.0
2500.0,2015-02-27,other,555.0,30.68%,160xx,PA,< 1 year,0.0
4000.0,2012-10-16,credit_card,694.0,32%,325xx,FL,< 1 year,0.0
10000.0,2018-04-22,Credit card refinancing,,100%,283xx,NC,< 1 year,0.0
4000.0,2015-07-30,debt_consolidation,,5.19%,170xx,PA,< 1 year,0.0
10000.0,2014-06-18,debt_consolidation,693.0,2.88%,197xx,DE,< 1 year,0.0
11500.0,2017-09-30,major_purchase,,-1%,390xx,MS,< 1 year,0.0
1000.0,2018-08-13,Other,,17.8%,347xx,FL,< 1 year,0.0
10000.0,2013-02-12,debt_consolidation,0.0,18.66%,371xx,TN,< 1 year,0.0
25000.0,2017-01-04,Business,716.0,17.77%,705xx,LA,10+ years,0.0
25000.0,2014-11-08,debt_consolidation,527.0,21.29%,774xx,TX,< 1 year,0.0
7000.0,2017-03-06,debt_consolidation,,38.83%,151xx,PA,< 1 year,0.0
6500.0,2016-08-05,debt_consolidation,,7.29%,323xx,FL,< 1 year,0.0
13000.0,2017-04-24,car,,16.99%,290xx,SC,4 years,0.0
20000.0,2018-09-06,Debt consolidation,,2.76%,319xx,GA,< 1 year,0.0
16975.0,2018-09-22,Car financing,,100%,190xx,PA,5 years,0.0
5000.0,2016-06-30,debt_consolidation,,62.97%,336xx,FL,< 1 year,0.0
2000.0,2018-10-08,Other,,7.31%,296xx,SC,< 1 year,0.0
17000.0,2018-05-24,Credit card refinancing,,17.07%,150xx,PA,< 1 year,0.0
4000.0,2014-03-07,Credit card refinancing,696.0,2.37%,412xx,KY,,0.0
5000.0,2017-10-13,Debt consolidation,,100%,043xx,ME,< 1 year,0.0
10000.0,2016-10-31,credit_card,,6.11%,210xx,MD,5 years,0.0
30000.0,2016-02-23,credit_card,,65.88%,352xx,AL,< 1 year,0.0
15000.0,2017-11-13,Credit card refinancing,666.0,47.62%,282xx,NC,< 1 year,0.0
7000.0,2018-10-04,Debt consolidation,,32.3%,298xx,SC,< 1 year,0.0
20000.0,2018-12-03,Debt consolidation,,6.79%,296xx,SC,< 1 year,0.0
25000.0,2017-05-29,debt_consolidation,,40.74%,959xx,CA,< 1 year,0.0
20000.0,2018-03-26,Credit card refinancing,713.0,2.42%,548xx,WI,< 1 year,0.0
40000.0,2016-12-07,Debt consolidation,,6.29%,949xx,CA,4 years,0.0
1000.0,2017-04-30,other,,0%,900xx,CA,5 years,0.0
15000.0,2018-08-01,Debt consolidation,,100%,100xx,NY,< 1 year,0.0
7000.0,2009-07-28,Monthly expenses,626.0,16.07%,786xx,TX,8 years,0.0
13000.0,2018-07-23,Other,,12.72%,430xx,OH,< 1 year,0.0
10000.0,2017-11-18,Credit card refinancing,599.0,21.71%,064xx,CT,< 1 year,0.0
1000.0,2008-11-04,owner,443.0,21.4%,390xx,MS,< 1 year,0.0
15000.0,2017-11-09,Debt consolidation,669.0,9.05%,559xx,MN,< 1 year,0.0
10000.0,2014-06-29,debt_consolidation,705.0,29.49%,394xx,MS,< 1 year,0.0
20000.0,2013-06-17,credit_card,687.0,26.17%,284xx,NC,< 1 year,0.0
10000.0,2017-09-21,Credit card refinancing,633.0,92.27%,349xx,FL,< 1 year,0.0
80000.0,2015-03-14,Business Loan,,-1%,671xx,KS,< 1 year,0.0
12000.0,2015-12-27,debt_consolidation,,21.07%,255xx,WV,5 years,0.0
15000.0,2015-10-02,other,,55.96%,365xx,AL,< 1 year,0.0
15000.0,2012-07-29,debt_consolidation,647.0,11.18%,774xx,TX,< 1 year,0.0
8500.0,2017-01-29,car,,17.02%,496xx,MI,,0.0
4000.0,2015-04-30,debt_consolidation,,34.75%,486xx,MI,< 1 year,0.0
5000.0,2011-04-02,debt_consolidation,701.0,10.36%,180xx,PA,3 years,0.0
2000.0,2016-08-07,other,,23.12%,600xx,IL,< 1 year,0.0
10000.0,2018-02-20,Other,,30.26%,350xx,AL,< 1 year,0.0
12000.0,2015-03-10,debt_consolidation,,49.31%,606xx,IL,< 1 year,0.0
15000.0,2015-03-12,credit_card,,12.95%,441xx,OH,< 1 year,0.0
15000.0,2017-06-30,other,,0%,441xx,OH,5 years,0.0
20000.0,2017-08-07,Home buying,,100%,974xx,OR,< 1 year,0.0
25000.0,2018-08-20,Debt consolidation,,7.14%,064xx,CT,< 1 year,0.0
5000.0,2018-02-15,Other,,29.73%,781xx,TX,< 1 year,0.0
10000.0,2018-04-01,Credit card refinancing,,7.94%,750xx,TX,< 1 year,0.0
14000.0,2016-12-12,debt_consolidation,,34.52%,956xx,CA,< 1 year,0.0
35000.0,2014-02-17,credit_card,682.0,35.37%,308xx,GA,< 1 year,0.0
24000.0,2018-06-01,Credit card refinancing,,47.92%,404xx,KY,< 1 year,0.0
25000.0,2016-03-24,home_improvement,,6.99%,787xx,TX,5 years,0.0
21000.0,2012-03-17,debt_consolidation,666.0,56.12%,077xx,NJ,< 1 year,0.0
2500.0,2018-03-19,Other,,48.08%,853xx,AZ,< 1 year,0.0
25000.0,2018-04-18,Debt consolidation,,37.48%,330xx,FL,< 1 year,0.0
6000.0,2016-09-11,debt_consolidation,,36.61%,706xx,LA,< 1 year,0.0
10000.0,2016-04-07,debt_consolidation,,26.12%,464xx,IN,< 1 year,0.0
8000.0,2014-06-05,other,,-1%,982xx,WA,< 1 year,0.0
10000.0,2017-05-15,other,,6.82%,600xx,IL,< 1 year,0.0
5000.0,2016-09-27,debt_consolidation,,18.63%,212xx,MD,< 1 year,0.0
22000.0,2017-12-28,Credit card refinancing,618.0,48.32%,923xx,CA,< 1 year,0.0
2000.0,2018-11-15,Debt consolidation,,11.34%,931xx,CA,< 1 year,0.0
18000.0,2016-10-17,Major purchase,885.0,31.61%,283xx,NC,< 1 year,0.0
4000.0,2016-09-03,other,,36.95%,052xx,VT,< 1 year,0.0
6000.0,2016-06-26,moving,,3%,735xx,OK,5 years,0.0
25000.0,2016-12-27,Debt consolidation,630.0,48.56%,037xx,NH,< 1 year,0.0
6000.0,2012-07-06,debt_consolidation,628.0,8.57%,296xx,SC,< 1 year,0.0
1000.0,2017-02-14,other,,9.43%,565xx,MN,5 years,0.0
30000.0,2017-03-29,Debt consolidation,560.0,32.78%,928xx,CA,< 1 year,0.0
10000.0,2018-10-28,Other,,1.58%,072xx,NJ,< 1 year,0.0
2000.0,2014-03-26,other,657.0,22.71%,112xx,NY,5 years,0.0
10000.0,2017-12-19,Other,637.0,51.86%,774xx,TX,< 1 year,0.0
20000.0,2018-12-22,Credit card refinancing,,24.26%,280xx,NC,< 1 year,0.0
1000.0,2017-11-19,Debt consolidation,605.0,8.33%,284xx,NC,< 1 year,0.0
20000.0,2016-04-21,debt_consolidation,,2.83%,394xx,MS,< 1 year,0.0
5000.0,2015-08-22,home_improvement,,19%,060xx,CT,< 1 year,0.0
25000.0,2018-01-28,Credit card refinancing,,25.82%,660xx,KS,< 1 year,0.0
3275.0,2017-08-02,other,,15.06%,539xx,WI,,0.0
9500.0,2018-09-12,Credit card refinancing,,20.74%,782xx,TX,< 1 year,0.0
5000.0,2015-07-12,debt_consolidation,,5.81%,200xx,DC,< 1 year,0.0
25000.0,2017-08-07,Home improvement,685.0,25.43%,212xx,MD,< 1 year,0.0
30000.0,2018-04-08,Other,,4.5%,950xx,CA,< 1 year,0.0
6000.0,2016-08-24,debt_consolidation,,61.49%,087xx,NJ,< 1 year,0.0
40000.0,2017-10-05,Debt consolidation,579.0,29.74%,327xx,FL,< 1 year,0.0
10000.0,2017-06-11,debt_consolidation,,64.68%,467xx,IN,5 years,0.0
1000.0,2018-07-28,Other,,0%,371xx,TN,< 1 year,0.0
5500.0,2018-04-27,Other,,50.39%,114xx,NY,< 1 year,0.0
40000.0,2017-07-27,Credit card refinancing,,100%,010xx,MA,< 1 year,0.0
40000.0,2018-07-13,Debt consolidation,,41.37%,604xx,IL,< 1 year,0.0
15000.0,2018-08-21,Debt consolidation,,0%,751xx,TX,,0.0
17000.0,2018-06-28,Debt consolidation,,58.75%,462xx,IN,< 1 year,0.0
10000.0,2009-10-10,SCHOOL,673.0,7.84%,904xx,CA,3 years,0.0
10000.0,2018-06-10,Credit card refinancing,,3.51%,339xx,FL,< 1 year,0.0
35000.0,2012-12-12,credit_card,647.0,24%,328xx,FL,< 1 year,0.0
20000.0,2016-03-12,debt_consolidation,,13.27%,028xx,RI,< 1 year,0.0
5000.0,2018-07-02,Other,,10.31%,572xx,SD,< 1 year,0.0
10000.0,2017-07-18,debt_consolidation,,9.98%,285xx,NC,< 1 year,0.0
5500.0,2016-05-16,debt_consolidation,,16.1%,894xx,NV,5 years,0.0
25000.0,2016-03-04,debt_consolidation,,29.8%,309xx,GA,5 years,0.0
3000.0,2015-04-01,small_business,616.0,0.58%,104xx,NY,< 1 year,0.0
3000.0,2015-07-21,debt_consolidation,,8.02%,148xx,NY,< 1 year,0.0
5000.0,2018-06-11,Other,,24.85%,290xx,SC,3 years,0.0
10000.0,2014-03-25,debt_consolidation,,-1%,775xx,TX,< 1 year,0.0
35000.0,2014-05-20,debt_consolidation,673.0,16.27%,346xx,FL,< 1 year,0.0
10000.0,2018-02-01,Debt consolidation,,48.58%,386xx,MS,< 1 year,0.0
3000.0,2017-03-29,debt_consolidation,,53.07%,930xx,CA,5 years,0.0
10000.0,2017-11-21,Credit card refinancing,675.0,20.91%,446xx,OH,< 1 year,0.0
2000.0,2018-07-26,Other,,4.09%,785xx,TX,< 1 year,0.0
10000.0,2017-06-22,debt_consolidation,,48.18%,208xx,MD,< 1 year,0.0
39000.0,2017-04-24,major_purchase,,0%,032xx,NH,< 1 year,0.0
15000.0,2016-09-21,Debt consolidation,624.0,9.49%,921xx,CA,< 1 year,0.0
17000.0,2017-05-22,Debt consolidation,704.0,24.29%,331xx,FL,< 1 year,0.0
20000.0,2016-04-30,debt_consolidation,,16.73%,906xx,CA,< 1 year,0.0
3000.0,2018-10-17,Debt consolidation,,43.21%,562xx,MN,< 1 year,0.0
35000.0,2018-10-11,Other,,1000%,935xx,CA,< 1 year,0.0
10000.0,2017-08-10,Debt consolidation,627.0,29.24%,271xx,NC,< 1 year,0.0
15000.0,2018-07-31,Home improvement,,37.67%,400xx,KY,< 1 year,0.0
5000.0,2014-09-08,credit_card,650.0,43.6%,336xx,FL,< 1 year,0.0
3000.0,2016-07-03,medical,,40.46%,558xx,MN,5 years,0.0
12000.0,2018-08-25,Debt consolidation,,23.35%,040xx,ME,< 1 year,0.0
5000.0,2015-05-04,debt_consolidation,,0.67%,301xx,GA,< 1 year,0.0
5000.0,2018-12-03,Car financing,,100%,748xx,OK,< 1 year,0.0
6000.0,2014-03-02,Debt consolidation,666.0,16.25%,891xx,NV,,0.0
10000.0,2016-07-09,major_purchase,,0%,164xx,PA,< 1 year,0.0
16000.0,2017-03-07,debt_consolidation,,62.97%,980xx,WA,< 1 year,0.0
1000.0,2017-01-25,medical,,-1%,198xx,DE,5 years,0.0
20000.0,2016-03-24,debt_consolidation,754.0,15.03%,330xx,FL,< 1 year,0.0
6025.0,2017-07-26,Home improvement,628.0,516.72%,018xx,MA,< 1 year,0.0
1500.0,2017-07-22,moving,,0%,296xx,SC,5 years,0.0
10000.0,2016-06-28,other,,39.17%,905xx,CA,< 1 year,0.0
1000.0,2015-12-18,house,,-1%,237xx,VA,5 years,0.0
1000.0,2014-12-22,debt_consolidation,564.0,58.74%,146xx,NY,< 1 year,0.0
35000.0,2016-09-04,house,,21.01%,129xx,NY,5 years,0.0
5000.0,2012-06-12,wedding,0.0,0%,331xx,FL,< 1 year,0.0
20000.0,2012-11-02,business,699.0,32.26%,480xx,MI,4 years,0.0
10000.0,2018-03-08,Debt consolidation,,15.6%,104xx,NY,< 1 year,0.0
12000.0,2016-06-15,small_business,,24.33%,992xx,WA,< 1 year,0.0
4000.0,2018-11-17,Medical expenses,,6.07%,150xx,PA,5 years,0.0
10000.0,2017-06-08,other,,33.72%,323xx,FL,< 1 year,0.0
15000.0,2015-07-30,Debt consolidation,,9.86%,951xx,CA,10+ years,0.0
10000.0,2018-02-09,Home buying,,13.72%,606xx,IL,< 1 year,0.0
30000.0,2018-10-25,Debt consolidation,,36.99%,277xx,NC,< 1 year,0.0
10000.0,2015-04-02,debt_consolidation,,16.69%,770xx,TX,< 1 year,0.0
5000.0,2017-02-01,other,,18.1%,809xx,CO,< 1 year,0.0
2500.0,2018-10-04,Debt consolidation,,16.38%,088xx,NJ,< 1 year,0.0
8000.0,2017-01-24,major_purchase,,3.68%,786xx,TX,< 1 year,0.0
20000.0,2009-05-27,paying off my credit card,670.0,16.13%,906xx,CA,5 years,0.0
1000.0,2018-07-20,Other,,22.5%,630xx,MO,< 1 year,0.0
20000.0,2013-01-23,debt_consolidation,698.0,45.85%,295xx,SC,< 1 year,0.0
4500.0,2018-06-11,Credit card refinancing,,25.65%,704xx,LA,< 1 year,0.0
16000.0,2017-11-28,Debt consolidation,757.0,7.84%,774xx,TX,< 1 year,0.0
20000.0,2018-10-09,Debt consolidation,,10.78%,334xx,FL,< 1 year,0.0
30000.0,2018-07-18,Debt consolidation,617.0,81.81%,334xx,FL,< 1 year,0.0
5000.0,2018-10-04,Other,,28.84%,770xx,TX,< 1 year,0.0
35000.0,2014-08-11,home_improvement,,-1%,441xx,OH,< 1 year,0.0
18000.0,2016-11-14,debt_consolidation,,15.11%,852xx,AZ,5 years,0.0
7000.0,2014-04-30,other,626.0,10.32%,952xx,CA,< 1 year,0.0
2600.0,2018-08-14,Debt consolidation,,21.41%,688xx,NE,10+ years,0.0
12000.0,2017-05-10,Medical expenses,524.0,4.05%,773xx,TX,< 1 year,0.0
10000.0,2018-04-18,Debt consolidation,,27.11%,010xx,MA,< 1 year,0.0
10000.0,2017-11-21,Vacation,733.0,27.11%,761xx,TX,< 1 year,0.0
40000.0,2018-06-26,Debt consolidation,,13.51%,333xx,FL,< 1 year,0.0
20000.0,2017-08-29,Debt consolidation,674.0,23.65%,601xx,IL,< 1 year,0.0
35000.0,2015-12-10,credit_card,706.0,39.66%,200xx,DC,< 1 year,0.0
15000.0,2014-01-23,debt_consolidation,720.0,17.52%,385xx,TN,< 1 year,0.0
7500.0,2017-02-13,Credit card refinancing,533.0,14.99%,025xx,MA,< 1 year,0.0
25000.0,2017-04-10,Debt consolidation,697.0,45.39%,655xx,MO,< 1 year,0.0
10000.0,2018-10-11,Credit card refinancing,,68.72%,129xx,NY,< 1 year,0.0
1500.0,2015-08-18,debt_consolidation,,0.88%,112xx,NY,< 1 year,0.0
5000.0,2015-09-22,debt_consolidation,,-1%,078xx,NJ,< 1 year,0.0
2000.0,2018-10-31,Other,,14.56%,118xx,NY,< 1 year,0.0
5000.0,2018-07-16,Debt consolidation,,7.99%,294xx,SC,< 1 year,0.0
1000.0,2017-09-02,Other,589.0,20.31%,293xx,SC,< 1 year,0.0
7000.0,2017-06-01,Medical expenses,567.0,19.77%,953xx,CA,< 1 year,0.0
20000.0,2018-10-25,Debt consolidation,,13.05%,100xx,NY,< 1 year,0.0
1000.0,2018-10-31,Debt consolidation,,33.71%,672xx,KS,< 1 year,0.0
9000.0,2015-02-20,Business Line Of Credit,,-1%,606xx,IL,< 1 year,0.0
2000.0,2018-10-19,Major purchase,,3.6%,447xx,OH,< 1 year,0.0
1000.0,2017-02-11,Other,,100%,234xx,VA,< 1 year,0.0
20000.0,2018-02-06,Credit card refinancing,,25.32%,708xx,LA,< 1 year,0.0
1000.0,2010-09-14,medical,,37.6%,902xx,CA,< 1 year,0.0
30000.0,2017-12-20,Debt consolidation,,100%,923xx,CA,< 1 year,0.0
5000.0,2018-10-22,Other,,45.8%,488xx,MI,< 1 year,0.0
10000.0,2018-07-09,Other,,10.89%,456xx,OH,< 1 year,0.0
